id,age,fnlwgt,hours-per-week,investment-status,workclass,education,marital-status,occupation,relationship,race,sex,native-country
704,1.7459976546665523,0.2125915803492848,-0.024189968553741302,-0.12710540458386055,Government,Undergrad-complete,Married,Blue-Collar,Spouse,White, Male,Central-America
866,-0.2686728197118839,-1.2989823031567462,0.7922841601019075,-0.3330607102562892,Private,Compulsory-education-complete,Married,Other-service,Spouse,White, Male,North-America
4256,0.4322183675002055,-0.6234030265460397,-0.024189968553741302,-0.12710540458386055,Government,Graduates,Married,Prof-specialty,Spouse,White, Male,North-America
4000,0.5555237690793343,0.18293019245996167,0.2727471976413659,1.7235360502143262,Other,Graduates,Married,Prof-specialty,Spouse,White, Male,North-America
1980,-0.84429295524858,-0.7120895739326729,-0.024189968553741302,-0.12710540458386055,Private,Graduates,Never-married,Exec-managerial,Not-in-family,White, Female,North-America
187,0.30694731582481216,-0.31671368890789825,-0.4324270328815657,-0.12710540458386055,Private,Undergrad-incomplete,Once-Married,Adm-clerical,Unmarried,Black, Female,North-America
1541,0.8825674513615082,0.4914779359912069,-0.024189968553741302,-0.12710540458386055,Government,Compulsory-education-incomplete,Married,Blue-Collar,Spouse,Other, Male,North-America
3834,1.0120758390772306,-0.8138994489182513,-0.024189968553741302,-0.12710540458386055,Private,Associates,Married,Other-service,Spouse,White, Male,North-America
2983,0.4508523497089862,0.5510987846742874,1.6087582887575564,-0.12710540458386055,Private,Undergrad-complete,Married,Other-service,Spouse,White, Male,North-America
312,0.9545199683035952,-0.16718868610340867,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Married,Adm-clerical,Spouse,White, Male,North-America
216,-0.3406253366539709,0.32753005973467136,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Married,Other-service,Spouse,White, Male,North-America
3819,1.9395019587574174,-0.5487797164889449,-0.024189968553741302,-0.12710540458386055,Other,Undergrad-complete,Married,Prof-specialty,Spouse,White, Male,North-America
4568,-0.2782091501145135,-0.18163827552087264,0.3763176262106187,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America
519,0.09108976499855116,1.2726869655075663,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-incomplete,Once-Married,Blue-Collar,Unmarried,White, Male,North-America
1102,1.8179501716086397,-0.7251221769601609,-1.8204330515961689,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America
2299,-1.491865607727363,-0.9238173562087076,-0.8406640972093902,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Other-service,Own-child,White, Male,North-America
1747,-1.276008056901102,-0.0540660701296895,-0.4324270328815657,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Sales,Own-child,White, Male,North-America
1230,-1.276008056901102,-0.5121743614544122,-1.657138225865039,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,Europe
3763,0.9476083971323026,-0.7830617246778753,-0.024189968553741302,-0.12710540458386055,Private,Associates,Married,Other-service,Spouse,White, Male,North-America
692,0.5947573835931602,-0.0593907112795268,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America
1108,1.026472485245682,-1.5109086954934319,0.3840470957740832,-0.12710540458386055,Private,Associates,Married,Adm-clerical,Spouse,White, Male,North-America
3401,1.0984250021877693,-0.24804859066149215,-0.06555448823536253,1.0487978874595598,Private,Associates,Married,Exec-managerial,Spouse,Other, Male,Europe
1774,1.2423300360719431,-0.7210743147716523,-0.024189968553741302,-0.12710540458386055,Other,Compulsory-education-complete,Married,Other-service,Spouse,White, Male,North-America
272,-1.0601505060748408,-0.2477014216426003,-0.024189968553741302,-0.12710540458386055,Other,Undergrad-complete,Never-married,Sales,Own-child,White, Male,North-America
780,0.23499479888272515,-0.4841419700367964,-0.4324270328815657,-0.12710540458386055,Other,Associates,Once-Married,Blue-Collar,Own-child,Other, Male,North-America
2651,0.7386624174773342,-1.3673703673742836,-0.024189968553741302,-0.12710540458386055,Other,Undergrad-complete,Once-Married,Sales,Unmarried,White, Female,North-America
3874,0.016684316308057945,-0.17282350181515582,0.9029588065334468,12.190672473369007,Other,Graduates,Never-married,Prof-specialty,Not-in-family,White, Male,North-America
3362,0.7614863416009627,1.4144762438464566,-0.23928324235400872,-0.2801905397338901,Private,Undergrad-complete,Married,Other-service,Spouse,White, Male,North-America
2779,-0.2686728197118839,-0.7425431165658454,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America
2288,0.7386624174773342,-0.2470866762167754,-0.4324270328815657,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Exec-managerial,Not-in-family,Black, Female,North-America
3159,2.0993128711524047,-0.981732650581213,-1.3773264458899646,-0.32905893449536583,Other,Graduates,Married,Prof-specialty,Spouse,White, Male,North-America
3699,-0.7019010773395136,-0.7169006788852451,1.6822027373166104,-0.12710540458386055,Other,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,Europe
3151,0.18179945584410373,0.9920772944483116,0.6604417709294634,0.7293523490598195,Private,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America
3644,0.15275513115100037,-0.18882484500363095,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-incomplete,Married,Other-service,Spouse,White, Male,North-America
2637,-0.5564828874802319,0.11182061862367844,-0.024189968553741302,-0.12710540458386055,Government,Undergrad-incomplete,Never-married,Blue-Collar,Not-in-family,White, Male,North-America
1632,-0.84429295524858,1.4416190085242515,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Own-child,White, Male,North-America
2993,0.30694731582481216,-1.4538981504646236,0.22075227004295334,-0.12710540458386055,Government,Associates,Married,Other-service,Spouse,White, Male,North-America
1106,1.5301401038402913,-0.909583635195377,0.3840470957740832,-0.12710540458386055,Other,Compulsory-education-complete,Married,Sales,Spouse,White, Male,North-America
4069,-0.3939115723498102,-0.9024180231933749,-0.024189968553741302,-0.07821774169650475,Government,Graduates,Married,Prof-specialty,Spouse,White, Female,North-America
1468,-1.3479605738431888,0.7191701840948177,-0.18748479428487108,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Sales,Unmarried,White, Female,North-America
1656,-0.12476778582770988,-0.01882697079701853,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-complete,Married,Exec-managerial,Unmarried,Black, Female,North-America
3552,-0.5243361174026342,-0.8019276366509965,2.347064777329143,12.190672473369007,Other,Graduates,Never-married,Other-service,Not-in-family,Other, Male,North-America
71,-1.3479605738431888,-1.1268252110599644,-0.8406640972093902,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Other-service,Own-child,White, Male,North-America
2379,0.23499479888272515,-1.5017442598376731,0.13910485717738846,12.190672473369007,Private,Undergrad-complete,Married,Prof-specialty,Spouse,White, Male,North-America
3765,-0.05194488025608161,0.10046380493797567,-0.024189968553741302,-0.12710540458386055,Private,Associates,Married,Blue-Collar,Spouse,White, Male,North-America
2529,-0.05281526888562287,-1.6023071538806926,0.7922841601019075,-0.12710540458386055,Other,Compulsory-education-complete,Married,Exec-managerial,Spouse,White, Male,North-America
2781,1.4581875868982042,-0.5297939111207477,1.6087582887575564,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Sales,Spouse,White, Male,North-America
2775,0.23499479888272515,0.1487431746609161,-2.3103175287895583,-0.12710540458386055,Other,Compulsory-education-complete,Married,Sales,Spouse,White, Male,North-America
2354,-0.988197989132754,-0.4479476508886128,-0.8406640972093902,-0.12710540458386055,Private,Undergrad-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America
3827,0.6900294078055739,0.27816704122905644,0.6543195833115918,1.7235360502143262,Other,Graduates,Married,Prof-specialty,Spouse,White, Male,North-America
3949,0.4005267804118093,0.5445818373389343,0.3514816163398997,0.2551190652137149,Other,Compulsory-education-complete,Married,Blue-Collar,Spouse,Black, Male,North-America
1958,0.5947573835931602,1.9551962525022528,-0.024189968553741302,-0.12710540458386055,Government,Graduates,Never-married,Other-service,Not-in-family,White, Male,North-America
2029,-0.7723404383064929,-0.8590893916803125,0.7922841601019075,-0.12710540458386055,Private,Undergrad-complete,Married,Exec-managerial,Spouse,White, Female,North-America
4374,1.3630377129147448,-0.4662169977424056,-0.13216035479452914,0.11065131118431049,Government,Graduates,Married,Prof-specialty,Spouse,White, Male,North-America
869,-0.6284354044223189,-0.4000258805400772,-0.8406640972093902,0.014673636581788609,Private,Compulsory-education-complete,Once-Married,Sales,Unmarried,White, Male,North-America
2942,0.23499479888272515,-0.8120377225498674,-0.024189968553741302,-0.12710540458386055,Government,Compulsory-education-incomplete,Married,Other-service,Spouse,White, Male,North-America
3997,0.8314099771146253,1.34910148152917,-0.024503963454437394,1.0775815818045853,Private,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America
3167,0.09761043311317778,1.5414998810141733,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-incomplete,Married,Blue-Collar,Spouse,Black, Male,North-America
781,0.16304228194063816,-1.2769082135586642,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America
3040,0.6862873184160719,-0.6761420345972944,0.7922841601019075,-0.12710540458386055,Other,Graduates,Married,Blue-Collar,Spouse,White, Male,North-America
586,-0.6284354044223189,-0.04219675460030087,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-complete,Married,Blue-Collar,Spouse,White, Male,North-America
1054,-1.204055539959015,-0.060393219204718185,-1.9837278773272984,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Own-child,White, Male,North-America
