id,age,fnlwgt,hours-per-week,investment-status,workclass,education,marital-status,occupation,relationship,race,sex,native-country
2833,-0.12476778582770988,1.4876397968636983,-0.3507796200160008,-0.12710540458386055,Government,Undergrad-complete,Married,Prof-specialty,Spouse,White, Male,North-America
163,0.23499479888272515,-0.1145097319211818,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-incomplete,Once-Married,Other-service,Not-in-family,White, Female,North-America
3160,-1.132103023016928,-0.06992650211597218,-0.3507796200160008,-0.12710540458386055,Private,Undergrad-complete,Never-married,Prof-specialty,Not-in-family,White, Female,North-America
1899,-0.2686728197118839,-0.3766939272245379,0.7922841601019075,12.190672473369007,Private,Graduates,Married,Prof-specialty,Spouse,White, Male,North-America
264,-1.419913090785276,-1.4596200117357632,-2.3103175287895583,0.0028484515671037105,Private,Compulsory-education-complete,Never-married,Blue-Collar,Own-child,White, Female,North-America
2728,-0.6284354044223189,-0.7575334473340374,0.6289893343707778,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Own-child,White, Male,North-America
385,-0.7003879213644061,0.7444504075291252,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Exec-managerial,Unmarried,Black, Female,North-America
2756,-0.7003879213644061,3.5638715404228125,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America
3971,-1.276008056901102,1.1693246153715595,-1.657138225865039,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Other-service,Own-child,Black, Male,North-America
3347,-0.05281526888562287,-0.04474085490102241,0.3840470957740832,-0.12710540458386055,Private,Undergrad-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America
3903,-0.4125778535960579,1.4841593919913354,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Not-in-family,White, Male,North-America
701,-1.491865607727363,-0.081625580450517,-0.4324270328815657,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Sales,Own-child,Black, Male,North-America
2,-0.5564828874802319,0.2743120211021057,-0.024189968553741302,0.7165476388075652,Government,Undergrad-complete,Never-married,Prof-specialty,Own-child,White, Female,North-America
272,0.5228048666510732,0.7581545017140527,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America
3625,-1.3479605738431888,0.8332007317743706,-1.2489011615372143,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Blue-Collar,Not-in-family,Black, Male,North-America
1395,-0.05281526888562287,1.1391075132867814,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Other-service,Unmarried,Black, Female,North-America
277,0.4508523497089862,-1.161099632955187,0.6289893343707778,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,Black, Male,North-America
2743,0.30694731582481216,-0.8395499447610161,-0.024189968553741302,-0.12710540458386055,Private,Undergrad-incomplete,Once-Married,Prof-specialty,Not-in-family,White, Male,North-America
1990,0.5228048666510732,1.544404443722177,-0.024189968553741302,-0.12710540458386055,Government,Compulsory-education-complete,Married,Blue-Collar,Spouse,Black, Male,North-America
2926,-0.4125778535960579,0.8309403601317221,-0.024189968553741302,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Blue-Collar,Not-in-family,White, Female,North-America
